"https://www.artic.edu/iiif/2/a28e4e8f-f072-092a-52f9-b165c97c7a0a/full/600,/0/default.jpg",Title,Year,Title_URL,Image,Artist,Decade
572,"“…the youngest had a red rose in his mouth” (Samuel), 1968/69",1972,https://www.artic.edu/artworks/50966/the-youngest-had-a-red-rose-in-his-mouth-samuel,"https://www.artic.edu/iiif/2/bd6b19ce-c038-5ad2-d4a7-c70beefe4133/full/600,/0/default.jpg",Jan Saudek,1960
573,"Three Asaro Mud Men, New Guinea, 1970, printed 1984",1972,https://www.artic.edu/artworks/144871/three-asaro-mud-men-new-guinea,"https://www.artic.edu/iiif/2/479bb206-0b6e-f887-08b7-f2e8158a7e19/full/600,/0/default.jpg",Irving Penn,1970
574,"Birth in Cardiel, 1958",1958,https://www.artic.edu/artworks/11820/birth-in-cardiel,"https://www.artic.edu/iiif/2/c19b00ec-d9ff-c781-e83e-8267ed9be70c/full/600,/0/default.jpg",Mauricio Lasansky,1950
575,"The Eagle, the Arrow, and the Dolphin, c. 1960",1960,https://www.artic.edu/artworks/99770/the-eagle-the-arrow-and-the-dolphin,"https://www.artic.edu/iiif/2/0c405309-3263-cc2d-a0cd-ee153b9bb45d/full/600,/0/default.jpg",Joseph Cornell,1960
576,"Harlequin Dress (Lisa Fonssagrives-Penn), New York, 1950, printed March 1979",1972,https://www.artic.edu/artworks/144833/harlequin-dress-lisa-fonssagrives-penn-new-york,"https://www.artic.edu/iiif/2/03eef743-0ee1-e71e-8906-6ee6170626d5/full/600,/0/default.jpg",Irving Penn,1950
577,"Landscape 3, from Ten Landscapes, 1967",1972,https://www.artic.edu/artworks/151529/landscape-3-from-ten-landscapes,"https://www.artic.edu/iiif/2/f1964bcb-74e1-ae5b-c256-6fe3219a91c2/full/600,/0/default.jpg",Roy Lichtenstein,1960
578,"Earth, 1959",1959,https://www.artic.edu/artworks/31600/earth,"https://www.artic.edu/iiif/2/f8950b7f-b2ad-6f45-bb6a-d278d06a5a83/full/600,/0/default.jpg",Morris Louis,1950
579,"Landscape 4, from Ten Landscapes, 1967",1972,https://www.artic.edu/artworks/151530/landscape-4-from-ten-landscapes,"https://www.artic.edu/iiif/2/a610c6c1-ed95-2a17-a697-8342c2a72b73/full/600,/0/default.jpg",Roy Lichtenstein,1960
580,"Vanilla Nightmares #2, 1986",1972,https://www.artic.edu/artworks/119340/vanilla-nightmares-2,"https://www.artic.edu/iiif/2/a39cd76e-afa4-983f-ec6b-cd59cc953719/full/600,/0/default.jpg",Adrian Piper,1980
581,"Living Sculpture, 1966",1966,https://www.artic.edu/artworks/207124/living-sculpture,"https://www.artic.edu/iiif/2/05b52b44-2735-d7cc-a4e8-e616ce29d469/full/600,/0/default.jpg",Marisa Merz,1960
582,"Untitled, 1962",1962,https://www.artic.edu/artworks/20017/untitled,"https://www.artic.edu/iiif/2/56ac36dd-9b0c-14c1-6ce0-89ef57f2fe1c/full/600,/0/default.jpg",Emiliano Sorini,1960
583,"Dancer, 1973",1973,https://www.artic.edu/artworks/191315/dancer,"https://www.artic.edu/iiif/2/4bb51fb9-2904-396d-f545-3b916aa3d60e/full/600,/0/default.jpg",Valerio Adami,1970
584,"Kiki (Smith), 2000",2000,https://www.artic.edu/artworks/180753/kiki-smith,"https://www.artic.edu/iiif/2/eb0d7425-3e63-2c2f-94f0-5cb759f8751a/full/600,/0/default.jpg",Chuck Close,2000
585,"Lenny, Minneapolis, Minnesota, 2002, printed 2006",1972,https://www.artic.edu/artworks/195614/lenny-minneapolis-minnesota,"https://www.artic.edu/iiif/2/0be9270d-2c0a-2016-6579-a58bb0f9e92a/full/600,/0/default.jpg",Alec Soth,2000
586,"“Chicago Riviera”, from One-Hundred Views of Chicago, 1967",1967,https://www.artic.edu/artworks/190492/chicago-riviera-from-one-hundred-views-of-chicago,"https://www.artic.edu/iiif/2/ba87aed3-945d-0aa8-32f4-1a73a6760d2b/full/600,/0/default.jpg",Bronislaw M. Bak,1960
587,"Back Teria One Oh! One, 1981",1981,https://www.artic.edu/artworks/61989/back-teria-one-oh-one,"https://www.artic.edu/iiif/2/4544af4a-3bdf-4feb-1578-d14f66ba77c7/full/600,/0/default.jpg",Karl Wirsum,1980
588,"Night I (H), and Night II (V), 1961",1961,https://www.artic.edu/artworks/19771/night-i-h-and-night-ii-v,"https://www.artic.edu/iiif/2/25f830a4-fcab-54a6-41d8-a79a4fd540a3/full/600,/0/default.jpg",Matsumi Kanemitsu,1960
589,"Marilyn Monroe (Marilyn), 1967",1967,https://www.artic.edu/artworks/149983/marilyn-monroe-marilyn,"https://www.artic.edu/iiif/2/7dfc9cf2-1a26-d894-b33c-19748580b6a1/full/600,/0/default.jpg",Andy Warhol,1960
590,"Untitled, 1983",1983,https://www.artic.edu/artworks/118787/untitled,"https://www.artic.edu/iiif/2/c709b2c4-7a71-41e9-e5a1-9ce2e766d1f6/full/600,/0/default.jpg",Cindy Sherman,1980
591,"Composition with Statuette, 1950",1950,https://www.artic.edu/artworks/129851/composition-with-statuette,"https://www.artic.edu/iiif/2/66493773-b3e5-38f8-87f2-fbcc54c8ba64/full/600,/0/default.jpg",Fernand Léger,1950
592,"Untitled, 1981",1981,https://www.artic.edu/artworks/146909/untitled,"https://www.artic.edu/iiif/2/ec22f356-36cc-4e3d-c108-aae2ac7ce298/full/600,/0/default.jpg",Keith Haring,1980
593,"Wall, 1962",1962,https://www.artic.edu/artworks/19829/wall,"https://www.artic.edu/iiif/2/3aa71a30-f9b6-e4a0-d566-258ff685f880/full/600,/0/default.jpg",Robert W. Mallary,1960
594,"Summer, 1970",1970,https://www.artic.edu/artworks/226693/summer,"https://www.artic.edu/iiif/2/9506a159-b5e0-2a26-f9f4-30fc5705c6b7/full/600,/0/default.jpg",Joan Snyder,1970
595,"Untitled, c. 1972",1972,https://www.artic.edu/artworks/118653/untitled,"https://www.artic.edu/iiif/2/ee2171e4-d6c1-1627-5fc0-9bc9a201afd7/full/600,/0/default.jpg",Balthus,1970
596,"Pat Hearn, 1985",1985,https://www.artic.edu/artworks/229362/pat-hearn,"https://www.artic.edu/iiif/2/a0eaf95b-694c-f6fa-1a33-90777b5c62ca/full/600,/0/default.jpg",Andy Warhol,1980
597,"Red No. 2, 1954",1972,https://www.artic.edu/artworks/89232/red-no-2,"https://www.artic.edu/iiif/2/80f82ae8-b4a2-9f77-a3b4-bc2b5b794488/full/600,/0/default.jpg",Sam Francis,1950
598,"East River, 1959",1959,https://www.artic.edu/artworks/57211/east-river,"https://www.artic.edu/iiif/2/73a313aa-e456-199d-3329-514f232c132c/full/600,/0/default.jpg",Ellsworth Kelly,1950
599,"Homage to the Square: New Light, 1967",1967,https://www.artic.edu/artworks/66164/homage-to-the-square-new-light,"https://www.artic.edu/iiif/2/896b2529-fd62-2a2c-80d9-3702d916f90a/full/600,/0/default.jpg",Josef Albers,1960
600,"Piano Americano, 1996",1996,https://www.artic.edu/artworks/184184/piano-americano,"https://www.artic.edu/iiif/2/fb24d68c-f6c6-8d80-eef7-6f1ade3c6287/full/600,/0/default.jpg",Vanessa Beecroft,1990
601,"Hadija and Her Father, Somali Refugee Camp, Mandera, Kenya, 1992-94",1972,https://www.artic.edu/artworks/144609/hadija-and-her-father-somali-refugee-camp-mandera-kenya,"https://www.artic.edu/iiif/2/a46507fa-8812-56ad-0229-3cb274ded7ad/full/600,/0/default.jpg",Fazal Sheikh,1990
602,"The Buckingham Fountain, 1971",1971,https://www.artic.edu/artworks/38593/the-buckingham-fountain,"https://www.artic.edu/iiif/2/b036bd34-6fa5-7e25-bd9e-980128a46383/full/600,/0/default.jpg",Salvador Dalí,1970
603,"Untitled, 1994/95",1972,https://www.artic.edu/artworks/145293/untitled,"https://www.artic.edu/iiif/2/68416090-8aa7-0b32-3a2f-90fe50aea2ec/full/600,/0/default.jpg",Robert Gober,1990
604,"Combat, 1964",1964,https://www.artic.edu/artworks/32594/combat,"https://www.artic.edu/iiif/2/cc69dbe2-86ab-27cb-9b1b-4a067ebdd4e9/full/600,/0/default.jpg",Leon Golub,1960
605,"Untitled (For Trista), c. 1969",1969,https://www.artic.edu/artworks/99772/untitled-for-trista,"https://www.artic.edu/iiif/2/728c42ef-bc25-720c-5b62-c6e9d7555f73/full/600,/0/default.jpg",Joseph Cornell,1960
606,"Loose Beauty, 1973",1973,https://www.artic.edu/artworks/44846/loose-beauty,"https://www.artic.edu/iiif/2/43199d16-1744-1b75-5962-b9d3d112a34a/full/600,/0/default.jpg",Christina Ramberg,1970
607,"Brieve, France, 1960",1960,https://www.artic.edu/artworks/51729/brieve-france,"https://www.artic.edu/iiif/2/2276c90e-c3f6-2a94-1f95-2d19521d4282/full/600,/0/default.jpg",Ivan Albright,1960
608,"The Elliott Room (Charter Series), 1985/87",1972,https://www.artic.edu/artworks/193355/the-elliott-room-charter-series,"https://www.artic.edu/iiif/2/f3eb62c3-eeb9-ecc5-6ee6-cbe8730055b5/full/600,/0/default.jpg",Robert Ryman,1980
609,"Torso-Kore, 1958",1958,https://www.artic.edu/artworks/118648/torso-kore,"https://www.artic.edu/iiif/2/50674248-5d41-c9b9-7167-857a71917a24/full/600,/0/default.jpg",Jean (Hans) Arp,1950
610,"Grand Central Station, New York City, 1957",1957,https://www.artic.edu/artworks/100997/grand-central-station-new-york-city,"https://www.artic.edu/iiif/2/a3e1374e-ea6c-6103-23e3-8c93f3fff597/full/600,/0/default.jpg","Brassaï, (Gyula Halász)",1950
611,"Untitled, 1992",1992,https://www.artic.edu/artworks/134054/untitled,"https://www.artic.edu/iiif/2/2f0e80f9-d185-cce4-7de3-a735ac23d212/full/600,/0/default.jpg",Doris Salcedo,1990
612,"Head, 1962",1962,https://www.artic.edu/artworks/19868/head,"https://www.artic.edu/iiif/2/16484a86-ff76-9ee8-940c-30df2ee59f3a/full/600,/0/default.jpg",James McGarrell,1960
613,"River City I, Chicago, Illinois, Model, c. 1977",1977,https://www.artic.edu/artworks/159860/river-city-i-chicago-illinois-model,"https://www.artic.edu/iiif/2/a9e8bc7f-df36-ab64-bb73-b6cd5c9ea461/full/600,/0/default.jpg",Bertrand Goldberg,1970
614,"Green, Chicago River, from the series “Revealing Chicago” (2003-04), March 13, 2004",2004,https://www.artic.edu/artworks/184499/green-chicago-river-from-the-series-revealing-chicago-2003-04,"https://www.artic.edu/iiif/2/06769752-4084-795c-7b76-a03bb2836b6c/full/600,/0/default.jpg",Terry Evans,2000
615,"Nude Model (Male), 1977",1977,https://www.artic.edu/artworks/194319/nude-model-male,"https://www.artic.edu/iiif/2/d388c68c-d633-d364-43ac-87379041a2c3/full/600,/0/default.jpg",Andy Warhol,1970
616,"A Blind Man in His Garden, Homer, Alaska, from the series “American Prospects”, July 1984, October 1987",1972,https://www.artic.edu/artworks/143097/a-blind-man-in-his-garden-homer-alaska-from-the-series-american-prospects,"https://www.artic.edu/iiif/2/1f439fae-b861-084f-dac6-37c8bfa03848/full/600,/0/default.jpg",Joel Sternfeld,1980
617,"Sitting Man with Pink Face, New Guinea, 1970, printed March 1979",1972,https://www.artic.edu/artworks/144869/sitting-man-with-pink-face-new-guinea,"https://www.artic.edu/iiif/2/9860fa95-fc93-dca0-cbfc-44c73cd1c2ea/full/600,/0/default.jpg",Irving Penn,1970
618,"Untitled (Sun Box), c. 1955",1955,https://www.artic.edu/artworks/99785/untitled-sun-box,"https://www.artic.edu/iiif/2/4636c76d-8ff1-6f00-b409-e10438d1320b/full/600,/0/default.jpg",Joseph Cornell,1950
619,"Heart of Darkness, 1982",1982,https://www.artic.edu/artworks/72177/heart-of-darkness,"https://www.artic.edu/iiif/2/7bc2549a-7c93-cffd-49ad-f93df587102c/full/600,/0/default.jpg",Sean Scully,1980
620,"Attendant 2, 1996/99",1972,https://www.artic.edu/artworks/157153/attendant-2,"https://www.artic.edu/iiif/2/a34d1b30-5a74-f2e6-71f1-b357eb731a25/full/538,/0/default.jpg",Brice Marden,1990
621,"Shovel, 1958",1958,https://www.artic.edu/artworks/109449/shovel,"https://www.artic.edu/iiif/2/ed1b604e-d6d8-2e2a-6162-52f8d3048bb3/full/600,/0/default.jpg",Franz Kline,1950
622,"Hermaphrodite with Christ, 1985",1985,https://www.artic.edu/artworks/126057/hermaphrodite-with-christ,"https://www.artic.edu/iiif/2/6a64bc1f-8107-140f-51bc-90770b4429b9/full/600,/0/default.jpg",Joel Peter Witkin,1980
623,"Woman with Roses (Lisa Fonssagrives-Penn) La Faurie Dress, Paris, 1950, printed December 1975",1972,https://www.artic.edu/artworks/94528/woman-with-roses-lisa-fonssagrives-penn-la-faurie-dress-paris,"https://www.artic.edu/iiif/2/2dd61bba-0e81-6205-5381-f1390bc8fa4e/full/600,/0/default.jpg",Irving Penn,1950
624,"Rumble, from Brawling Spitfire Wrestling Series, 2005",2005,https://www.artic.edu/artworks/191505/rumble-from-brawling-spitfire-wrestling-series,"https://www.artic.edu/iiif/2/849c906f-0197-f804-ca47-3a33a07f2420/full/600,/0/default.jpg",Mickalene Thomas,2000
625,"24-3-86, 1986",1972,https://www.artic.edu/artworks/73489/24-3-86,"https://www.artic.edu/iiif/2/30fbbfbb-cabb-552a-7c1b-9176aa67d8fc/full/600,/0/default.jpg",Gerhard Richter,1980
626,"Ballet of the Left-Handed Piano, 1962",1962,https://www.artic.edu/artworks/17458/ballet-of-the-left-handed-piano,"https://www.artic.edu/iiif/2/9e3f5120-80d7-cfae-42f7-a97e6ffe0987/full/600,/0/default.jpg",Michael Hurson,1960
627,"Untitled, 1969",1969,https://www.artic.edu/artworks/145837/untitled,"https://www.artic.edu/iiif/2/2b36dca2-723d-c5d1-53ab-9f29521326f9/full/600,/0/default.jpg",Pier Paolo Calzolari,1960
628,"108th Street and Cottage Grove, Chicago, Illinois, from the series “On This Site: Landscape in Memoriam”, December 1994, printed September 1996",1972,https://www.artic.edu/artworks/149159/108th-street-and-cottage-grove-chicago-illinois-from-the-series-on-this-site-landscape-in-memoriam,"https://www.artic.edu/iiif/2/7c7390cc-d3c0-b5b8-0b79-f73549528608/full/600,/0/default.jpg",Joel Sternfeld,1990
629,"19.3.92, 1992",1972,https://www.artic.edu/artworks/147071/19-3-92,"https://www.artic.edu/iiif/2/c2baa378-8da5-251f-1656-9e257563f288/full/600,/0/default.jpg",Gerhard Richter,1990
630,"Untitled #93, 1981",1972,https://www.artic.edu/artworks/229390/untitled-93,"https://www.artic.edu/iiif/2/ab7487fb-ad48-8f9b-5806-2ee35f207ac7/full/600,/0/default.jpg",Cindy Sherman,1980
631,"The Drawing Class, 2011",2011,https://www.artic.edu/artworks/209580/the-drawing-class,"https://www.artic.edu/iiif/2/19911e07-f330-9337-26c6-982dc74f1422/full/600,/0/default.jpg",Nicole Eisenman,2010
632,"Untitled (Brown and Gray), 1969",1969,https://www.artic.edu/artworks/105235/untitled-brown-and-gray,"https://www.artic.edu/iiif/2/d17c6553-585b-098c-7248-a5c3518a8237/full/600,/0/default.jpg",Mark Rothko,1960
633,"Untitled (The Jobs Page), 1997",1997,https://www.artic.edu/artworks/153384/untitled-the-jobs-page,"https://www.artic.edu/iiif/2/da22a80f-6a8a-0892-6008-bcb73eb37094/full/600,/0/default.jpg",David Shrigley,1990
634,"3-Way Fibonacci Progression, 1966",1972,https://www.artic.edu/artworks/187041/3-way-fibonacci-progression,"https://www.artic.edu/iiif/2/d147951d-e58a-b9ec-e67c-44976fe2b71a/full/600,/0/default.jpg",Mel Bochner,1960
635,"Warren Avenue at 23rd Street, Detroit, Michigan, from the series “On This Site: Landscape in Memoriam”, October 1993",1972,https://www.artic.edu/artworks/147212/warren-avenue-at-23rd-street-detroit-michigan-from-the-series-on-this-site-landscape-in-memoriam,"https://www.artic.edu/iiif/2/ca4471f1-a902-6991-b179-515cb519c35e/full/600,/0/default.jpg",Joel Sternfeld,1990
636,"Empathy Displacement/Loopy in Blue and Orange, 1997",1997,https://www.artic.edu/artworks/185048/empathy-displacement-loopy-in-blue-and-orange,"https://www.artic.edu/iiif/2/5160c749-86b4-350d-204d-5c4ff54e4ecd/full/600,/0/default.jpg",Sue Williams,1990
637,"The Chicago Panels, 1989/99",1972,https://www.artic.edu/artworks/152752/the-chicago-panels,"https://www.artic.edu/iiif/2/e763fafc-fc52-6f6b-a12e-5772dda7d12a/full/600,/0/default.jpg",Ellsworth Kelly,1980
638,"The Forest (La forêt), 1969",1969,https://www.artic.edu/artworks/36129/the-forest-la-foret,"https://www.artic.edu/iiif/2/47c93ddc-cf30-0f1f-53b9-b6190e892a3a/full/600,/0/default.jpg",Jean Dubuffet,1960
639,"Relational Painting, No. 82, 1957",1972,https://www.artic.edu/artworks/185761/relational-painting-no-82,"https://www.artic.edu/iiif/2/a28e4e8f-f072-092a-52f9-b165c97c7a0a/full/843,/0/default.jpg",Fritz Glarner,1950
640,"Mother and Child, from Conspiracy, The Artist as Witness, 1971",1971,https://www.artic.edu/artworks/198326/mother-and-child-from-conspiracy-the-artist-as-witness,"https://www.artic.edu/iiif/2/62860f17-5c98-26e0-9464-3a5fccf6f893/full/600,/0/default.jpg",Romare Howard Bearden,1970
641,"Self-Portrait (No. 8), October 5–12, 1982",1972,https://www.artic.edu/artworks/104266/self-portrait-no-8,"https://www.artic.edu/iiif/2/fa91ef56-4966-eafb-ca91-ff9a2fca434f/full/600,/0/default.jpg",Ivan Albright,1980
642,"Marilyn Monroe (Marilyn), 1967",1967,https://www.artic.edu/artworks/150051/marilyn-monroe-marilyn,"https://www.artic.edu/iiif/2/b61e3276-858d-314d-276f-7617c5bd0865/full/600,/0/default.jpg",Andy Warhol,1960
643,"Marina City Apartment Layout, Chicago, Illinois, Plan, April 5, 1960",1960,https://www.artic.edu/artworks/190268/marina-city-apartment-layout-chicago-illinois-plan,"https://www.artic.edu/iiif/2/07dc4e1e-54ed-2de1-8205-7de7756e3e1a/full/600,/0/default.jpg",Bertrand Goldberg,1960
644,"Metro Bus Shelter, 7th Street at E Street, Southwest, Washington, D.C., from the series “On This Site: Landscape in Memoriam”, April 1995, printed September 1996",1972,https://www.artic.edu/artworks/149156/metro-bus-shelter-7th-street-at-e-street-southwest-washington-d-c-from-the-series-on-this-site-landscape-in-memoriam,"https://www.artic.edu/iiif/2/5e4622ac-f75b-ad94-4061-6dc42108b34a/full/600,/0/default.jpg",Joel Sternfeld,1990
645,"“Hel, Poland, August 12, 1998,” from Beach Portraits, 1998",1972,https://www.artic.edu/artworks/180809/hel-poland-august-12-1998-from-beach-portraits,"https://www.artic.edu/iiif/2/241dc22f-ed90-f49b-223a-ade636e06da3/full/600,/0/default.jpg",Rineke Dijkstra,1990
646,"The Drawers, 1967",1967,https://www.artic.edu/artworks/182805/the-drawers,"https://www.artic.edu/iiif/2/0d439c99-1721-b312-de6b-52cef535f684/full/600,/0/default.jpg",Salvador Dalí,1960
647,"“Untitled” (Bloodwork—Steady Decline), 1993",1993,https://www.artic.edu/artworks/181815/untitled-bloodwork-steady-decline,"https://www.artic.edu/iiif/2/86f6df88-7eee-df80-4ff6-047e87c0754b/full/600,/0/default.jpg",Felix Gonzalez-Torres,1990
648,"3.20.00 4:05-5:00 a.m., 2000, printed 2007",1972,https://www.artic.edu/artworks/191464/3-20-00-4-05-5-00-a-m,"https://www.artic.edu/iiif/2/b883f46e-a163-e075-0ee8-431fee498de7/full/600,/0/default.jpg",Richard Misrach,2000
649,"Fitcher’s Bird, 1982",1982,https://www.artic.edu/artworks/102233/fitcher-s-bird,"https://www.artic.edu/iiif/2/8fdaab06-a11e-95ce-e00c-93166c5718ee/full/600,/0/default.jpg",John Baldessari,1980
650,"17 March 1960, 1960",1960,https://www.artic.edu/artworks/24658/17-march-1960,"https://www.artic.edu/iiif/2/c46618a1-bbe9-1194-cf8f-ce596b822713/full/600,/0/default.jpg",Pierre Soulages,1960
651,"Prentice Women’s Hospital, Chicago, Illinois, Floor Plan, c. 1970-71",1972,https://www.artic.edu/artworks/212487/prentice-women-s-hospital-chicago-illinois-floor-plan,"https://www.artic.edu/iiif/2/e0d4f5a1-1a38-5218-e1a2-af183b28821f/full/600,/0/default.jpg",Bertrand Goldberg,1970
652,"Three Nude Women, 1950",1950,https://www.artic.edu/artworks/62716/three-nude-women,"https://www.artic.edu/iiif/2/44fb9b26-9ac2-0833-4c99-29ba40321e0a/full/600,/0/default.jpg",Milton Avery,1950
653,"Street, 1958",1958,https://www.artic.edu/artworks/12093/street,"https://www.artic.edu/iiif/2/13271da3-5a2f-65a5-2ef5-a2696f88e883/full/600,/0/default.jpg",Harold Altman,1950
654,"Water and Foam, c. 1955, printed 1959",1972,https://www.artic.edu/artworks/12142/water-and-foam,"https://www.artic.edu/iiif/2/d0575dce-ca15-26d3-64cd-1429d996531d/full/600,/0/default.jpg",Ansel Adams,1950
655,"Classical Study #41, 1979",1972,https://www.artic.edu/artworks/216561/classical-study-41,"https://www.artic.edu/iiif/2/044dee02-83cf-ba08-3c03-a593096a3086/full/600,/0/default.jpg",Eldzier Cortor,1970
656,"May I Help You? (in cooperation with Allan McCollum), 1991",1991,https://www.artic.edu/artworks/193357/may-i-help-you-in-cooperation-with-allan-mccollum,"https://www.artic.edu/iiif/2/196acc75-1083-a484-2067-9a1a3b7bad1d/full/600,/0/default.jpg",Andrea Fraser,1990
657,"The Heretic’s Fork, c. 1985",1985,https://www.artic.edu/artworks/72280/the-heretic-s-fork,"https://www.artic.edu/iiif/2/6adee66c-38e2-fc41-f107-2e63c4d02284/full/600,/0/default.jpg",Leon Golub,1980
658,"Another Disappearance, 1963",1963,https://www.artic.edu/artworks/19019/another-disappearance,"https://www.artic.edu/iiif/2/0caafe02-3a3d-224d-863b-1fd430ea15e3/full/600,/0/default.jpg",Sam Francis,1960
659,"Untitled, 1969",1969,https://www.artic.edu/artworks/73423/untitled,"https://www.artic.edu/iiif/2/fde7126a-bf7c-d6cd-ed78-ca4192a3c94a/full/600,/0/default.jpg",Eva Hesse,1960
660,"Inaugural Speech, 1997",1997,https://www.artic.edu/artworks/193359/inaugural-speech,"https://www.artic.edu/iiif/2/ce6f1b5c-d63c-e002-4e22-b91155a292ce/full/600,/0/default.jpg",Andrea Fraser,1990
661,"Solar Bird, 1966",1966,https://www.artic.edu/artworks/28897/solar-bird,"https://www.artic.edu/iiif/2/ec6409e0-9798-b36a-c803-95737a68e299/full/600,/0/default.jpg",Joan Miró,1960
662,"Self-Portrait (No. 13), 1982",1982,https://www.artic.edu/artworks/104271/self-portrait-no-13,"https://www.artic.edu/iiif/2/6dc1f7e0-37e4-137a-04f4-a3940a317420/full/600,/0/default.jpg",Ivan Albright,1980
663,"Born in Snovsk, 1962",1962,https://www.artic.edu/artworks/20430/born-in-snovsk,"https://www.artic.edu/iiif/2/4046d671-e4ba-a5d4-ca3f-9e1aeed5b21d/full/600,/0/default.jpg",Jules Olitski,1960
664,"Genghis Khan, 1961",1961,https://www.artic.edu/artworks/14363/genghis-khan,"https://www.artic.edu/iiif/2/c8bc5d06-be32-f00f-8836-65668755b213/full/600,/0/default.jpg",Dean Jackson Meeker,1960
665,"“How many things can you find wrong with this picture?”, 1976, printed 1978",1972,https://www.artic.edu/artworks/61269/how-many-things-can-you-find-wrong-with-this-picture,"https://www.artic.edu/iiif/2/ff28f7d6-6e04-b44a-c2cf-d4d6453232ab/full/600,/0/default.jpg",Leslie Robert Krims,1970
666,"Man Posing, 1985",1985,https://www.artic.edu/artworks/69742/man-posing,"https://www.artic.edu/iiif/2/26b6298b-30fa-569c-8fa4-f91e957b9da2/full/600,/0/default.jpg",Lucian Freud,1980
667,"Racehorse: The Farm - Calumet Mare with Young Nashua Colt, c. 1957",1957,https://www.artic.edu/artworks/20752/racehorse-the-farm-calumet-mare-with-young-nashua-colt,"https://www.artic.edu/iiif/2/6a9964ba-7567-710f-3caa-cb04bc4551f7/full/600,/0/default.jpg",Robert Riger,1950
668,"Birds flying over Forest (Jukai o tobu tori), 1967",1967,https://www.artic.edu/artworks/182245/birds-flying-over-forest-jukai-o-tobu-tori,"https://www.artic.edu/iiif/2/96e2e131-c526-f74f-c3e4-a94b3df38e91/full/600,/0/default.jpg",Azechi Umetaro,1960
669,"Northwestern Terminal Tower, Chicago, Illinois, Axonometric, 1982",1982,https://www.artic.edu/artworks/97798/northwestern-terminal-tower-chicago-illinois-axonometric,"https://www.artic.edu/iiif/2/bc412c73-b8ca-50fd-bff8-2fdbad37fd8c/full/600,/0/default.jpg",Murphy/Jahn Architects,1980
670,"Portrait of Jacqueline, December 4, 1956",1956,https://www.artic.edu/artworks/6140/portrait-of-jacqueline,"https://www.artic.edu/iiif/2/bff54415-fd10-b8e0-8e16-a1a31dbff8c8/full/600,/0/default.jpg",Pablo Picasso,1950
671,"Community Center, Mason’s Bend, Alabama, from the series “Sweet Earth: Experimental Utopias in America”, April 2005",2005,https://www.artic.edu/artworks/186148/community-center-mason-s-bend-alabama-from-the-series-sweet-earth-experimental-utopias-in-america,"https://www.artic.edu/iiif/2/2cb7e4a9-060d-10ea-cb56-9121e26c2674/full/600,/0/default.jpg",Joel Sternfeld,2000
672,"Yellow Chamber, 1950/51",1972,https://www.artic.edu/artworks/99787/yellow-chamber,"https://www.artic.edu/iiif/2/bf994d73-25f3-3848-96a2-c5b64ab58041/full/600,/0/default.jpg",Joseph Cornell,1950
673,"The T-Shirt, 1976",1976,https://www.artic.edu/artworks/90839/the-t-shirt,"https://www.artic.edu/iiif/2/2f522c8e-eb9e-1c03-c15d-ba8592ef7e91/full/600,/0/default.jpg",Robert Crowl,1970
674,"The Monsters of Notre-Dame, 1954",1954,https://www.artic.edu/artworks/182792/the-monsters-of-notre-dame,"https://www.artic.edu/iiif/2/59643ecf-721b-e503-f8a7-eb2079b43a26/full/600,/0/default.jpg",Marc Chagall,1950
675,"Family by the Lotus Pond (Liantang renjia), 1998",1998,https://www.artic.edu/artworks/182989/family-by-the-lotus-pond-liantang-renjia,"https://www.artic.edu/iiif/2/c75c593b-13ac-cd0f-107d-6bbfdd4a8043/full/600,/0/default.jpg",Zhao Xiaomo,1990
676,"Weeping Lincoln, 1963, printed 2007",1972,https://www.artic.edu/artworks/193829/weeping-lincoln,"https://www.artic.edu/iiif/2/c6846c4b-51ed-be55-4a14-5e423440f55a/full/600,/0/default.jpg",Bill Mauldin,1960
677,"Shoji (Sliding Doors of Katsura Imperial Villa), 1954",1954,https://www.artic.edu/artworks/12353/shoji-sliding-doors-of-katsura-imperial-villa,"https://www.artic.edu/iiif/2/77898f75-9afa-6b4c-ce08-86d1e014a08d/full/600,/0/default.jpg",Saito Kiyoshi,1950
678,"Woman in Palace (Lisa Fonssagrives-Penn), Marrakech, Morocco, 1951, printed 1983",1972,https://www.artic.edu/artworks/144837/woman-in-palace-lisa-fonssagrives-penn-marrakech-morocco,"https://www.artic.edu/iiif/2/6fa7c0f4-d01c-943e-8d98-403ab2dc8ede/full/600,/0/default.jpg",Irving Penn,1950
679,"Tulsa, 1972",1972,https://www.artic.edu/artworks/184104/tulsa,"https://www.artic.edu/iiif/2/2962cb68-a0a5-9f63-c5fb-3fc6ba7f74a7/full/600,/0/default.jpg",Larry Clark,1970
680,"American Costume, 1970",1970,https://www.artic.edu/artworks/146885/american-costume,"https://www.artic.edu/iiif/2/498f8999-c68f-fa9d-34c6-13c5c85af02c/full/600,/0/default.jpg",David Hammons,1970
681,"Black Sun over Paris, 1952",1952,https://www.artic.edu/artworks/81958/black-sun-over-paris,"https://www.artic.edu/iiif/2/d0800024-4c19-aea1-d0e6-72e6f5eb8b8f/full/600,/0/default.jpg",Marc Chagall,1950
682,"Woman on the Street with Her Eyes Closed, 1956",1956,https://www.artic.edu/artworks/120867/woman-on-the-street-with-her-eyes-closed,"https://www.artic.edu/iiif/2/3a773e26-831d-a2ce-6eac-c369ef949691/full/600,/0/default.jpg",Diane Arbus,1950
